block_number,timestamp,gas_used,gas_limit,base_fee,transaction_count,priority_fee,mempool_size,gas_price_gwei,priority_p25,priority_p50,priority_p75
24688386,2026-03-19 01:58:11,3678317,30000000,85403590,24,14346969,,0.099751,0.01,0.014346969,0.093326011
24688387,2026-03-19 01:58:23,27940699,30000000,77345988,186,1395747,,0.078742,0.0001,0.001395747,0.079
24688388,2026-03-19 01:58:35,15900199,30000000,85686914,106,11521402,,0.097208,0.001,0.011521402,0.081924472
24688389,2026-03-19 01:58:47,15309854,30000000,86329708,102,1395747,,0.087725,0.001,0.001395747,0.010282431
24688390,2026-03-19 01:58:59,14053365,30000000,86552621,93,30,,0.086553,1.5e-08,3e-08,0.01
24688391,2026-03-19 01:59:11,2376510,30000000,85869840,15,13423252,,0.099293,0.004316485,0.013423252,0.5
24688392,2026-03-19 01:59:23,26895114,30000000,76836698,179,1625159,,0.078462,0.001,0.001625159,0.017620126
24688393,2026-03-19 01:59:35,19745091,30000000,84453208,131,1000000,,0.085453,1.5e-08,0.001,0.007909214
24688394,2026-03-19 01:59:47,17563794,30000000,87792692,117,5105853,,0.092899,0.001,0.005105853,0.019778308
24688395,2026-03-19 01:59:59,11670311,30000000,89668378,77,10000000,,0.099668,0.001,0.01,0.033241622
24688396,2026-03-19 02:00:11,16538451,30000000,87180314,110,1625159,,0.088805,2.2e-08,0.001625159,0.011208549
24688397,2026-03-19 02:00:23,14616177,30000000,88298003,97,1000000,,0.089298,1.5e-08,0.001,0.010897541
24688398,2026-03-19 02:00:35,17605284,30000000,88015580,117,1342452,,0.089358,1.5e-08,0.001342452,0.010924939
24688399,2026-03-19 02:00:47,10388466,30000000,89926460,69,10000000,,0.099926,0.001625159,0.01,0.079
24688400,2026-03-19 02:00:59,11790437,30000000,86470636,78,100000,,0.086571,1.5e-08,0.0001,0.010000001
24688401,2026-03-19 02:01:11,13398134,30000000,84157862,89,10000000,,0.094158,0.001,0.01,0.04
24688402,2026-03-19 02:01:23,27065516,30000000,83034449,180,15,,0.083034,1.5e-08,1.5e-08,0.010000001
24688403,2026-03-19 02:01:35,11990529,30000000,91383228,79,1395747,,0.092779,0.001,0.001395747,0.008258128
24688404,2026-03-19 02:01:47,16780536,30000000,89091436,111,7725718,,0.096817,1.5e-08,0.007725718,0.1
24688405,2026-03-19 02:01:59,6540014,30000000,90413356,43,9964135,,0.100377,0.0,0.009964135,0.1
24688406,2026-03-19 02:02:11,14040424,30000000,84039225,93,50000000,,0.134039,0.011000002,0.05,0.2
24688407,2026-03-19 02:02:23,13254376,30000000,83367209,88,9964135,,0.093331,0.001,0.009964135,0.069
24688408,2026-03-19 02:02:35,6651957,30000000,82154478,44,15846118,,0.098001,0.001,0.015846118,0.1
24688409,2026-03-19 02:02:47,5422270,30000000,76439236,36,2000000000,,2.076439,1.5e-08,2.0,2.0
24688410,2026-03-19 02:02:59,15308484,30000000,70338284,102,50000000,,0.120338,0.011624824,0.05,1.0
24688411,2026-03-19 02:03:11,9453451,30000000,70519102,63,1000000,,0.071519,0.0,0.001,39.039448221
24688412,2026-03-19 02:03:23,20831150,30000000,67259622,138,8344933,,0.075605,1e-09,0.008344933,0.079
24688413,2026-03-19 02:03:35,29689052,30000000,70527963,197,8440595,,0.078969,0.001,0.008440595,0.027797093
24688414,2026-03-19 02:03:47,13370481,30000000,79161203,89,10000001,,0.089161,0.001,0.010000001,0.1
24688415,2026-03-19 02:03:59,25692842,30000000,78086248,171,1395747,,0.079482,1.5e-08,0.001395747,0.022252039
24688416,2026-03-19 02:04:11,29994305,30000000,85044280,199,1000000,,0.086044,1.5e-08,0.001,0.009982068
24688417,2026-03-19 02:04:23,12875536,30000000,95670779,85,1937049,,0.097608,1.5e-08,0.001937049,0.079
24688418,2026-03-19 02:04:35,7758963,30000000,93977037,51,4698851,,0.098676,0.001995425,0.004698851,0.05
24688419,2026-03-19 02:04:47,19982455,30000000,88306278,133,7115978,,0.095422,0.000125,0.007115978,0.0145973
24688420,2026-03-19 02:04:59,19615844,30000000,91972795,130,1395747,,0.093369,1.8e-06,0.001395747,0.039595205
24688421,2026-03-19 02:05:11,12809267,30000000,95510562,85,1306995,,0.096818,0.0001771,0.001306995,0.015508341
24688422,2026-03-19 02:05:23,17613145,30000000,93766912,117,9376707,,0.103144,0.001395747,0.009376707,0.089
24688423,2026-03-19 02:05:35,14253085,30000000,95808799,95,10000000,,0.105809,0.001,0.01,0.079
24688424,2026-03-19 02:05:47,12259819,30000000,95212458,81,10179200,,0.105392,0.001,0.0101792,0.013156787
24688425,2026-03-19 02:05:59,13482620,30000000,93038298,89,11425496,,0.104464,0.001395747,0.011425496,0.079
24688426,2026-03-19 02:06:11,19578924,30000000,91861845,130,1000000,,0.092862,1.5e-08,0.001,0.011901559
24688427,2026-03-19 02:06:23,20688805,30000000,95367081,137,13139320,,0.108506,0.001,0.01313932,1.790840579
24688428,2026-03-19 02:06:35,6297371,30000000,99888120,41,12089757,,0.111978,0.001,0.012089757,0.1
24688429,2026-03-19 02:06:47,6049314,30000000,92644044,40,1000000,,0.093644,1.5e-08,0.001,0.025477337
24688430,2026-03-19 02:06:59,20272298,30000000,85733813,135,10000000,,0.095734,0.001395747,0.01,0.044797603
24688431,2026-03-19 02:07:11,12784666,30000000,89500598,85,10288059,,0.099789,0.001,0.010288059,0.067483595
24688432,2026-03-19 02:07:23,11133781,30000000,87848318,74,1000000,,0.088848,1.5e-08,0.001,0.010716728
24688433,2026-03-19 02:07:35,16566985,30000000,85017979,110,5319310,,0.090337,0.001395747,0.00531931,0.024792437
24688434,2026-03-19 02:07:47,14786563,30000000,86128161,98,8501799,,0.09463,0.0001,0.008501799,0.089568505
24688435,2026-03-19 02:07:59,11631703,30000000,85974970,77,8612817,,0.094588,0.001,0.008612817,0.084061018
24688436,2026-03-19 02:08:11,11579519,30000000,83561727,77,10000000,,0.093562,0.001,0.01,0.05
24688437,2026-03-19 02:08:23,9874271,30000000,81179883,65,13379995,,0.09456,0.01,0.013379995,2.0
24688438,2026-03-19 02:08:35,8279702,30000000,77712333,55,30184140,,0.107896,0.01,0.03018414,0.1340745
24688439,2026-03-19 02:08:47,3747110,30000000,73360250,24,1000000000,,1.07336,0.1,1.0,3.561937432
24688440,2026-03-19 02:08:59,10023863,30000000,66480961,66,7748096,,0.074229,0.0,0.007748096,0.088032318
24688441,2026-03-19 02:09:11,29999448,30000000,63724142,199,1500000,,0.065224,1.5e-08,0.0015,0.013988206
24688442,2026-03-19 02:09:23,25677621,30000000,71689367,171,15,,0.071689,1.5e-08,1.5e-08,1.5e-08
24688443,2026-03-19 02:09:35,24588831,30000000,78068299,163,9306409,,0.087375,0.001395747,0.009306409,0.089
24688444,2026-03-19 02:09:47,22469517,30000000,84306496,149,15,,0.084307,1.5e-08,1.5e-08,0.012002735
24688445,2026-03-19 02:09:59,16472380,30000000,89554236,109,3962356,,0.093517,1.5e-08,0.003962356,0.015828902
24688446,2026-03-19 02:10:11,14323443,30000000,90653052,95,3091238,,0.093744,1.5e-08,0.003091238,0.04103909
24688447,2026-03-19 02:10:23,12288836,30000000,90141953,81,5000000,,0.095142,0.001,0.005,0.05
24688448,2026-03-19 02:10:35,8012401,30000000,88105374,53,6358881,,0.094464,1.5e-08,0.006358881,0.015528875
24688449,2026-03-19 02:10:47,13767024,30000000,82975000,91,1395747,,0.084371,1.5e-08,0.001395747,0.043224
24688450,2026-03-19 02:10:59,16322362,30000000,82122450,108,10572646,,0.092695,1.5e-08,0.010572646,0.04
24688451,2026-03-19 02:11:11,26021986,30000000,83027413,173,7307298,,0.090335,1.5e-08,0.007307298,0.079
24688452,2026-03-19 02:11:23,4491461,30000000,90653471,29,13031273,,0.103685,0.001,0.013031273,0.079
24688453,2026-03-19 02:11:35,5882571,30000000,82714842,39,295564728,,0.37828,0.001395748,0.295564728,8.804464776
24688454,2026-03-19 02:11:47,6641822,30000000,76430287,44,118130694,,0.194561,0.006597141,0.118130694,2.0
24688455,2026-03-19 02:11:59,29989728,30000000,71106805,199,110000,,0.071217,1.5e-08,0.00011,0.018447446
24688456,2026-03-19 02:12:11,9664777,30000000,79989069,64,9171636,,0.089161,0.0003,0.009171636,0.1
24688457,2026-03-19 02:12:23,24516041,30000000,76432740,163,100000,,0.076533,1.5e-08,0.0001,0.01
24688458,2026-03-19 02:12:35,21701069,30000000,82493882,144,5494110,,0.087988,1.5e-08,0.00549411,0.042131545
24688459,2026-03-19 02:12:47,20105113,30000000,87100525,134,1437406,,0.088538,1.5e-08,0.001437406,0.013757252
24688460,2026-03-19 02:12:59,9314492,30000000,90806008,62,3024776,,0.093831,1.5e-08,0.003024776,0.05
24688461,2026-03-19 02:13:11,9457810,30000000,86503689,63,5000000,,0.091504,1.5e-08,0.005,0.036224919
24688462,2026-03-19 02:13:23,3807892,30000000,82508524,25,89000000,,0.171509,0.04,0.089,1.658692915
24688463,2026-03-19 02:13:35,7441136,30000000,74813156,49,69000000,,0.143813,0.026354639,0.069,1.869848455
24688464,2026-03-19 02:13:47,29993306,30000000,70100636,199,1258477,,0.071359,0.0001,0.001258477,0.010812963
24688465,2026-03-19 02:13:59,25527893,30000000,78859305,170,15,,0.078859,1.5e-08,1.5e-08,1.6e-08
24688466,2026-03-19 02:14:11,24978724,30000000,85777824,166,1395747,,0.087174,1.5e-08,0.001395747,0.05
24688467,2026-03-19 02:14:23,21703126,30000000,92910768,144,2509009,,0.09542,0.001,0.002509009,0.018600422
24688468,2026-03-19 02:14:35,12549677,30000000,98100706,83,1395747,,0.099496,1.5e-08,0.001395747,0.1
24688469,2026-03-19 02:14:47,3507645,30000000,96097553,23,20000000,,0.116098,0.002003168,0.02,1.0
24688470,2026-03-19 02:14:59,6911619,30000000,86894327,46,89000000,,0.175894,0.001,0.089,1.219932173
24688471,2026-03-19 02:15:11,22466644,30000000,81037374,149,1625159,,0.082663,1.5e-08,0.001625159,0.017328112
24688472,2026-03-19 02:15:23,29815609,30000000,86079684,198,1000000,,0.08708,0.001,0.001,0.012008897
24688473,2026-03-19 02:15:35,15950298,30000000,96707376,106,6588262,,0.103296,3.6e-06,0.006588262,0.05
24688474,2026-03-19 02:15:47,9598170,30000000,97473216,63,9747321,,0.107221,0.001,0.009747321,0.1
24688475,2026-03-19 02:15:59,15049151,30000000,93085435,100,1985080,,0.095071,4.05e-06,0.00198508,0.021831109
24688476,2026-03-19 02:16:11,15901076,30000000,93123562,106,1000000,,0.094124,1.5e-08,0.001,0.012184153
24688477,2026-03-19 02:16:23,10759899,30000000,93822823,71,1000000,,0.094823,2.1e-08,0.001,0.010412356
24688478,2026-03-19 02:16:35,9126485,30000000,90507672,60,1000000,,0.091508,1.5e-08,0.001,0.010000001
24688479,2026-03-19 02:16:47,15562140,30000000,86077688,103,10000001,,0.096078,0.001,0.010000001,0.05
24688480,2026-03-19 02:16:59,3451157,30000000,86480919,23,10000000,,0.096481,0.001,0.01,0.025420081
24688481,2026-03-19 02:17:11,29997755,30000000,78157965,199,1395747,,0.079554,2.2e-08,0.001395747,0.012051157
24688482,2026-03-19 02:17:23,21218634,30000000,87926248,141,400009,,0.088326,1.5e-08,0.000400009,0.009769747
24688483,2026-03-19 02:17:35,8747962,30000000,92482757,58,6418780,,0.098902,0.001,0.00641878,0.030614243
24688484,2026-03-19 02:17:47,20648172,30000000,87664377,137,1800,,0.087666,1.5e-08,1.8e-06,0.01
24688485,2026-03-19 02:17:59,8243624,30000000,91790573,54,9248277,,0.101039,3e-08,0.009248277,0.079
24688486,2026-03-19 02:18:11,7623425,30000000,86622477,50,10000000,,0.096622,0.001395747,0.01,0.079
24688487,2026-03-19 02:18:23,25773508,30000000,81297668,171,15,,0.081298,1.5e-08,1.5e-08,0.00467611
24688488,2026-03-19 02:18:35,12739859,30000000,88596510,84,10942117,,0.099539,0.001,0.010942117,0.05
24688489,2026-03-19 02:18:47,14607850,30000000,86927839,97,2700,,0.086931,1.8e-06,2.7e-06,0.001
24688490,2026-03-19 02:18:59,22310514,30000000,86643767,148,3000000,,0.089644,0.001,0.003,0.031619413
24688491,2026-03-19 02:19:11,20110642,30000000,91922187,134,3000000,,0.094922,0.001,0.003,0.011631581
24688492,2026-03-19 02:19:23,15963287,30000000,95837031,106,4500000,,0.100337,0.001,0.0045,0.019065721
24688493,2026-03-19 02:19:35,10219959,30000000,96606352,68,4022546,,0.100629,0.001,0.004022546,0.011631581
24688494,2026-03-19 02:19:47,13482545,30000000,92758166,89,1800,,0.09276,1.9e-08,1.8e-06,0.007010181
24688495,2026-03-19 02:19:59,26326802,30000000,91585197,175,300000,,0.091885,1.8e-08,0.0003,0.014101791
24688496,2026-03-19 02:20:11,9592155,30000000,100229925,63,12403513,,0.112633,0.001,0.012403513,0.039889502
24688497,2026-03-19 02:20:23,25707217,30000000,95713026,171,3000000,,0.098713,1.8e-08,0.003,0.014539911
24688498,2026-03-19 02:20:35,12484676,30000000,104253194,83,5999740,,0.110253,0.00599974,0.00599974,0.023645985
24688499,2026-03-19 02:20:47,21353774,30000000,102067940,142,3216405,,0.105284,2.2e-08,0.003216405,0.008184994
24688500,2026-03-19 02:20:59,12759213,30000000,107472245,85,1000000,,0.108472,2e-08,0.001,0.041609821
24688501,2026-03-19 02:21:11,5703289,30000000,105465393,38,12758494,,0.118224,0.01,0.012758494,0.055742997
24688502,2026-03-19 02:21:23,29736146,30000000,97294717,198,15,,0.097295,1.5e-08,1.5e-08,0.01
24688503,2026-03-19 02:21:35,26639770,30000000,109242627,177,1800,,0.109244,1.8e-08,1.8e-06,0.010000001
24688504,2026-03-19 02:21:47,12099080,30000000,119838952,80,11252218,,0.131091,0.00120001,0.011252218,0.166386394
24688505,2026-03-19 02:21:59,10086955,30000000,116941926,67,13109117,,0.130051,0.000641272,0.013109117,0.03
24688506,2026-03-19 02:22:11,6555338,30000000,112154086,43,13109117,,0.125263,0.003859686,0.013109117,0.1
24688507,2026-03-19 02:22:23,11824888,30000000,104261559,78,14617742,,0.118879,0.009729473,0.014617742,0.05
24688508,2026-03-19 02:22:35,7774996,30000000,101502876,51,15075485,,0.116578,0.006681095,0.015075485,0.05
24688509,2026-03-19 02:22:47,29631310,30000000,95391554,197,16261626,,0.111653,0.001370019,0.016261626,0.017336808
24688510,2026-03-19 02:22:59,18517515,30000000,107022415,123,11923946,,0.118946,0.001,0.011923946,0.045
24688511,2026-03-19 02:23:11,23377422,30000000,110159523,155,21,,0.11016,1.5e-08,2.1e-08,0.012933805
24688512,2026-03-19 02:23:23,17355292,30000000,117849963,115,1000000,,0.11885,2e-08,0.001,0.013219144
24688513,2026-03-19 02:23:35,11784252,30000000,120163055,78,1395747,,0.121559,2.1e-08,0.001395747,0.037400825
24688514,2026-03-19 02:23:47,17209742,30000000,116942938,114,1000000,,0.117943,1.8e-08,0.001,0.0375
24688515,2026-03-19 02:23:59,9017718,30000000,119096386,60,15000000,,0.134096,0.001,0.015,0.2
24688516,2026-03-19 02:24:11,12445296,30000000,113159152,82,1144921,,0.114304,2e-08,0.001144921,0.05
24688517,2026-03-19 02:24:23,6522058,30000000,110750085,43,10000000,,0.12075,0.001373905,0.01,0.1
24688518,2026-03-19 02:24:35,25964064,30000000,102925646,173,2700,,0.102928,1.8e-08,2.7e-06,0.005
24688519,2026-03-19 02:24:47,12363181,30000000,112329674,82,9574863,,0.121905,2.2e-08,0.009574863,0.019045549
24688520,2026-03-19 02:24:59,19484083,30000000,109861399,129,8084774,,0.117946,2.2e-08,0.008084774,0.019045548
24688521,2026-03-19 02:25:11,9606596,30000000,113966630,64,20000000,,0.133967,0.004118755,0.02,0.2
24688522,2026-03-19 02:25:23,11338325,30000000,108844397,75,1395747,,0.11024,1.5842e-05,0.001395747,0.049572595
24688523,2026-03-19 02:25:35,18367295,30000000,105523124,122,2700,,0.105526,1.5e-08,2.7e-06,1e-05
24688524,2026-03-19 02:25:47,13511203,30000000,108484186,90,13605551,,0.12209,0.001,0.013605551,0.079
24688525,2026-03-19 02:25:59,9728678,30000000,107138262,64,3105,,0.107141,1.8e-08,3.105e-06,0.013560525
24688526,2026-03-19 02:26:11,15138827,30000000,102431928,100,3977754,,0.10641,0.001,0.003977754,0.049868454
24688527,2026-03-19 02:26:23,18304696,30000000,102550430,122,10243209,,0.112794,0.001,0.010243209,0.079
24688528,2026-03-19 02:26:35,25493572,30000000,105374580,169,1000000,,0.106375,1.5e-08,0.001,0.012306053
24688529,2026-03-19 02:26:47,11893093,30000000,114589211,79,11779690,,0.126369,0.001,0.01177969,0.096159979
24688530,2026-03-19 02:26:59,4741834,30000000,111622395,31,1000000,,0.112622,3.105e-06,0.001,0.024765661
24688531,2026-03-19 02:27:11,25323642,30000000,102080387,168,1000000,,0.10308,1.5e-08,0.001,0.013394689
24688532,2026-03-19 02:27:23,3036741,30000000,110862398,20,18339251,,0.129202,0.001,0.018339251,0.079
24688533,2026-03-19 02:27:35,15958212,30000000,99810102,106,4092821,,0.103903,0.001395747,0.004092821,0.079
24688534,2026-03-19 02:27:47,27924325,30000000,100607096,186,1000000,,0.101607,1.5e-08,0.001,0.007514502
24688535,2026-03-19 02:27:59,13643670,30000000,111442752,90,1395747,,0.112838,0.001,0.001395747,0.014303487
24688536,2026-03-19 02:28:11,8560763,30000000,110183143,57,5171325,,0.115354,0.001,0.005171325,0.1
24688537,2026-03-19 02:28:23,21942216,30000000,104270683,146,1625159,,0.105896,3.375e-06,0.001625159,0.005520445
24688538,2026-03-19 02:28:35,18247053,30000000,110302929,121,4394838,,0.114698,7.5e-08,0.004394838,0.039426957
24688539,2026-03-19 02:28:47,14031317,30000000,113287591,93,4500000,,0.117788,0.001395747,0.0045,0.022264409
24688540,2026-03-19 02:28:59,2671421,30000000,112373094,17,64020000,,0.176393,0.005,0.06402,1.0
24688541,2026-03-19 02:29:11,9829758,30000000,100828090,65,36317019,,0.137145,0.003,0.036317019,0.1
24688542,2026-03-19 02:29:23,23118523,30000000,96483877,154,15,,0.096484,1.5e-08,1.5e-08,0.0001
24688543,2026-03-19 02:29:35,19421234,30000000,103011432,129,13310004,,0.116321,0.001625159,0.013310004,0.1
24688544,2026-03-19 02:29:47,24511352,30000000,106806746,163,1000000,,0.107807,1.8e-08,0.001,0.005
24688545,2026-03-19 02:29:59,12279732,30000000,115272384,81,10636101,,0.125908,0.001,0.010636101,0.051011172
24688546,2026-03-19 02:30:11,9209222,30000000,112659287,61,1000000,,0.113659,2.1e-08,0.001,0.013350845
24688547,2026-03-19 02:30:23,28608307,30000000,107222747,190,1625159,,0.108848,0.001,0.001625159,0.015551671
24688548,2026-03-19 02:30:35,11615691,30000000,119382081,77,500022,,0.119882,1.9e-08,0.000500022,0.014082412
24688549,2026-03-19 02:30:47,18729508,30000000,116015200,124,1625159,,0.11764,0.001,0.001625159,0.01890804
24688550,2026-03-19 02:30:59,2518295,30000000,119620864,16,1000000000,,1.119621,0.036875842,1.0,2.0
24688551,2026-03-19 02:31:11,18867979,30000000,107178596,125,10000000,,0.117179,0.001301639,0.01,0.067202752
24688552,2026-03-19 02:31:23,26688496,30000000,110633300,177,1000000,,0.111633,1.5e-08,0.001,0.014501901
24688553,2026-03-19 02:31:35,14991984,30000000,121409441,99,16908242,,0.138318,0.001,0.016908242,0.14406
24688554,2026-03-19 02:31:47,9426268,30000000,121401331,62,14569134,,0.13597,0.001625159,0.014569134,0.089
24688555,2026-03-19 02:31:59,10676736,30000000,115762511,71,30,,0.115763,1.5e-08,3e-08,0.013829164
24688556,2026-03-19 02:32:11,23995876,30000000,111591913,159,1625159,,0.113217,2.3e-08,0.001625159,0.02
24688557,2026-03-19 02:32:23,12959201,30000000,119957472,86,2793648,,0.122751,2e-08,0.002793648,0.025112034
24688558,2026-03-19 02:32:35,8733178,30000000,117917397,58,22135130,,0.140053,0.001395747,0.02213513,0.882082603
24688559,2026-03-19 02:32:47,9172692,30000000,111759337,61,1000000,,0.112759,1.5e-08,0.001,0.014994685
24688560,2026-03-19 02:32:59,29887733,30000000,106332204,199,100000,,0.106432,1.5e-08,0.0001,0.016418916
24688561,2026-03-19 02:33:11,9459079,30000000,119524249,63,14394898,,0.133919,0.001,0.014394898,0.016997323
24688562,2026-03-19 02:33:23,16039002,30000000,114005296,106,12759866,,0.126765,0.001395747,0.012759866,0.068179404
24688563,2026-03-19 02:33:35,8588248,30000000,114992393,57,14342911,,0.129335,0.001,0.014342911,0.101
24688564,2026-03-19 02:33:47,11108823,30000000,108848205,74,27872512,,0.136721,0.01,0.027872512,0.1
24688565,2026-03-19 02:33:59,18953576,30000000,105318642,126,1395747,,0.106714,2.1e-08,0.001395747,0.05
24688566,2026-03-19 02:34:11,9842633,30000000,108788519,65,10000000,,0.118789,0.001,0.01,0.291211481
24688567,2026-03-19 02:34:23,11567297,30000000,104113000,77,15554394,,0.119667,0.001395747,0.015554394,0.094786777
24688568,2026-03-19 02:34:35,4301916,30000000,101134759,28,58456728,,0.159591,0.002,0.058456728,1.0
24688569,2026-03-19 02:34:47,29989558,30000000,92118525,199,310006,,0.092429,1.5e-08,0.000310006,0.016733396
24688570,2026-03-19 02:34:59,28362750,30000000,103625325,189,15,,0.103625,1.5e-08,1.5e-08,0.006916923
24688571,2026-03-19 02:35:11,5220343,30000000,115164653,34,1000000,,0.116165,1.5e-08,0.001,0.010000001
24688572,2026-03-19 02:35:23,9480373,30000000,105779064,63,58456728,,0.164236,0.0,0.058456728,1.001
24688573,2026-03-19 02:35:35,9116261,30000000,100913556,60,23499727,,0.124413,1e-09,0.023499727,0.105518642
24688574,2026-03-19 02:35:47,14317640,30000000,95965648,95,10000001,,0.105966,0.001,0.010000001,0.035222352
